FXD_ACCT_KEY,CAL_DT_KEY,CAL_MTH_KEY,MTH_END_FLAG,OPENING_STATUS,CLOSING_STATUS,OPENING_SEGMENT,CLOSING_SEGMENT,TECHNOLOGY,OPENING_BASE,ADDITIONS,DISCONNECTS,CLOSING_BASE,GROSS_ADDS,CHURN,MIGRATIONS,TITLE,SUBURB,CITY,POST_CODE,PYMNT_METHOD,SEG_KEY,HIST_START_DTTM,HIST_END_DTTM,CURR_IND,PROD_KEY,PROD_CD,PROD_DESCR,PROD_GRP_DESCR,PROD_TYPE,PROD_INTERNAL_DESCR,MLY_FEE_INCL_GST,CARE_CONTACT,DATA_USAGE
180854,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,CLAUDELANDS,HAMILTON,3214,Visa,1,26/09/2018 0:00,31/12/9999 0:00,Y,5051,LOAN,2degrees Modem Rental,RENT,SUPSERVICE,NULL,0,0,150
195494,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,0,1,0,0,0,NULL,WESTPORT,BULLER,7825,Visa,1,24/12/2018 0:00,31/12/9999 0:00,Y,5051,LOAN,2degrees Modem Rental,RENT,SUPSERVICE,NULL,0,0,200
91093,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,Hauraki,AUCKLAND,622,Visa,1,27/01/2017 0:00,31/12/9999 0:00,Y,1114,2DBD, OPay Monthly Discount,DISCOUNT,SUPSERVICE,NULL,-10,0,180
79573,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,OREWA,AUCKLAND,931,Direct Debit,1,24/04/2018 0:00,31/12/9999 0:00,Y,84,575,2degrees Broadband Unlimited Fibre,UFB,PLANTYPE,UFB 30/10,89.95,0,170
55452,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,Rangiora,,Waimakariri,Direct Debit,1,21/04/2017 0:00,31/12/9999 0:00,Y,1521,AYEYT,All You Can Eat YouTube,DATA,SUPSERVICE,NULL,5,0,150
121933,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,NGARUAWAHIA,WAIKATO,3720,Direct Debit,1,10/10/2018 0:00,31/12/9999 0:00,Y,1114,2DBD, OPay Monthly Discount,DISCOUNT,SUPSERVICE,NULL,-10,0,100
139334,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,ADSL,1,0,0,1,0,0,0,NULL,AVONHEAD,CHRISTCHURCH,8042,Visa,1,17/09/2019 0:00,31/12/9999 0:00,Y,1114,2DBD, OPay Monthly Discount,DISCOUNT,SUPSERVICE,NULL,-10,0,150
99853,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,CHRISTCHURCH CENTRAL,CHRISTCHURCH,8011,Direct Debit,1,22/06/2018 0:00,31/12/9999 0:00,Y,2141,CON,Services under contract,OTHER,SUPSERVICE,NULL,0,0,200
157094,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,RANDWICK PARK,AUCKLAND,2105,Visa,1,21/10/2018 0:00,31/12/9999 0:00,Y,1169,HPPUC,2degrees Home Phone Plus,VOICE,SUPSERVICE,NULL,15,0,180
192734,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,0,1,0,0,0,NULL,ROLLESTON,SELWYN,7614,Visa,1,29/11/2018 0:00,31/12/9999 0:00,Y,5362,PC5MWC,Delayed Shipping Charge,PROMO,SUPSERVICE,NULL,0,0,170
194054,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,0,1,0,0,0,NULL,TAPU,THAMES-COROMANDEL,3575,Direct Debit,1,14/12/2018 0:00,31/12/9999 0:00,Y,1169,HPPUC,2degrees Home Phone Plus,VOICE,SUPSERVICE,NULL,15,0,150
209295,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,MIRAMAR,WELLINGTON,6022,Visa,1,10/04/2019 0:00,31/12/9999 0:00,Y,4454,PCJDPG,Jan 18 $200 Joining Credit,PROMO,SUPSERVICE,NULL,0,0,100
208575,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,0,1,0,0,0,NULL,OMOKOROA,WESTRN,BAY OF PLENTY 3114,Cash,1,22/08/2019 0:00,31/12/9999 0:00,Y,5051,LOAN,2degrees Modem Rental,RENT,SUPSERVICE,NULL,0,0,150
208575,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,0,1,0,0,0,NULL,OMOKOROA,WESTRN,BAY OF PLENTY 3114,Cash,1,22/08/2019 0:00,31/12/9999 0:00,Y,1114,2DBD, OPay Monthly Discount,DISCOUNT,SUPSERVICE,NULL,-10,0,200
209775,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,ADSL,1,0,0,1,0,0,0,NULL,LEESTON,LEESTON,7683,Visa,1,9/04/2019 0:00,31/12/9999 0:00,Y,1169,HPPUC,2degrees Home Phone Plus,VOICE,SUPSERVICE,NULL,15,0,180
211215,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,AVONDALE,AUCKLAND,1026,Visa,1,24/04/2019 0:00,31/12/9999 0:00,Y,4417,692,2degrees Broadband Unlimited Fibre,UFB,PLANTYPE,UFB 100/20,85,0,170
211935,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,PARAPARAUMU,PARAPARAUMU,5032,Direct Debit,1,29/04/2019 0:00,31/12/9999 0:00,Y,5618,PDK2XD, OAmazon Prime Video - 1 year on us,DISCOUNT,SUPSERVICE,NULL,-8.99,0,150
209055,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,HASTINGS,HASTINGS,4122,Direct Debit,1,1/05/2019 0:00,31/12/9999 0:00,Y,5051,LOAN,2degrees Modem Rental,RENT,SUPSERVICE,NULL,0,0,100
210015,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,ADSL,1,0,0,1,0,0,0,NULL,KAWERAU,KAWERAU,3127,Direct Debit,1,7/05/2019 0:00,31/12/9999 0:00,Y,2141,CON,Services under contract,OTHER,SUPSERVICE,NULL,0,0,150
221175,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,MANGERE EAST,AUCKLAND,2024,Visa,1,28/06/2019 0:00,31/12/9999 0:00,Y,4454,PCJDPG,Jan 18 $200 Joining Credit,PROMO,SUPSERVICE,NULL,0,0,200
186374,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,HAMILTON,HAMILTON,3216,Direct Debit,1,4/10/2018 0:00,31/12/9999 0:00,Y,2141,CON,Services under contract,OTHER,SUPSERVICE,NULL,0,0,180
66253,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,Grandview Heights,,Hamilton,Cash,1,28/07/2016 0:00,31/12/9999 0:00,Y,2081,PDNL1,No Limits Unlimited Data Promo (eq to Base Plan + $10),DISCOUNT,SUPSERVICE,NULL,-14,0,170
171374,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,HOBSONVILLE,AUCKLAND,618,Direct Debit,1,26/10/2018 0:00,31/12/9999 0:00,Y,1169,HPPUC,2degrees Home Phone Plus,VOICE,SUPSERVICE,NULL,15,0,150
180374,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,HIGHLAND PARK,AUCKLAND,2010,Direct Debit,1,14/08/2018 0:00,31/12/9999 0:00,Y,2141,CON,Services under contract,OTHER,SUPSERVICE,NULL,0,0,150
172454,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,ADSL,1,0,0,1,0,0,0,NULL,KARORI,WELLINGTON,6012,Direct Debit,1,11/09/2018 0:00,31/12/9999 0:00,Y,4416,690,2degrees Broadband Unlimited ADSL,ADSL,PLANTYPE,ADSL,85,0,150
177374,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,NORTHCOTE,CHRISTCHURCH,8052,Direct Debit,1,25/07/2018 0:00,31/12/9999 0:00,Y,4852,696,2degrees Broadband Unlimited Ultimate Fibre,UFB,PLANTYPE,UFB 900/400,110,0,150
66253,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,Grandview Heights,,Hamilton,Cash,1,28/07/2016 0:00,31/12/9999 0:00,Y,4062,DS1, OAccount Discount,DISCOUNT,SUPSERVICE,NULL,-10,0,150
69613,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,Waiuku,,Auckland,Direct Debit,1,20/11/2015 0:00,31/12/9999 0:00,Y,145,515,Lightwave Home 80GB,UFB,PLANTYPE,NULL,75.95,0,150
204375,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,KAIAPOI,KAIAPOI,7630,Visa,1,12/03/2019 0:00,31/12/9999 0:00,Y,4454,PCJDPG,Jan 18 $200 Joining Credit,PROMO,SUPSERVICE,NULL,0,0,150
199455,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,MAREWA,NAPIER,4110,Direct Debit,1,9/08/2019 0:00,31/12/9999 0:00,Y,4417,692,2degrees Broadband Unlimited Fibre,UFB,PLANTYPE,UFB 100/20,85,0,150
185654,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,CLENDON PARK,AUCKLAND,2103,Visa,1,9/10/2018 0:00,31/12/9999 0:00,Y,4454,PCJDPG,Jan 18 $200 Joining Credit,PROMO,SUPSERVICE,NULL,0,0,150
113053,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,0,1,0,0,0,NULL,THAMES,THAMES,3500,Visa,1,13/09/2016 0:00,31/12/9999 0:00,Y,1693,WAM,Wiring & Maintenance,OTHER,SUPSERVICE,NULL,3.95,0,150
92173,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,ST ALBANS,CHRISTCHURCH,8014,Visa,1,10/11/2017 0:00,31/12/9999 0:00,Y,4415,693,2degrees Broadband Unlimited Fibre,UFB,PLANTYPE,UFB 200/20,85,0,150
202575,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,HOON HAY,CHRISTCHURCH,8025,Direct Debit,1,6/03/2019 0:00,31/12/9999 0:00,Y,4454,PCJDPG,Jan 18 $200 Joining Credit,PROMO,SUPSERVICE,NULL,0,0,150
193574,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,TAUPO,TAUPO,3330,Direct Debit,1,1/08/2019 0:00,31/12/9999 0:00,Y,4417,692,2degrees Broadband Unlimited Fibre,UFB,PLANTYPE,UFB 100/20,85,0,150
190334,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,MANLY,AUCKLAND,930,Direct Debit,1,23/12/2018 0:00,31/12/9999 0:00,Y,5051,LOAN,2degrees Modem Rental,RENT,SUPSERVICE,NULL,0,0,150
199335,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,PARAPARAUMU,PARAPARAUMU,5032,Direct Debit,1,14/03/2019 0:00,31/12/9999 0:00,Y,4417,692,2degrees Broadband Unlimited Fibre,UFB,PLANTYPE,UFB 100/20,85,0,150
207495,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,GLENFIELD,AUCKLAND,629,Direct Debit,1,2/04/2019 0:00,31/12/9999 0:00,Y,2141,CON,Services under contract,OTHER,SUPSERVICE,NULL,0,0,150
142934,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,PYES PA,TAURANGA,3112,Visa,1,22/08/2019 0:00,31/12/9999 0:00,Y,2141,CON,Services under contract,OTHER,SUPSERVICE,NULL,0,0,150
205575,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,MOERA,LOWER,HUTT 5010,Visa,1,14/03/2019 0:00,31/12/9999 0:00,Y,4454,PCJDPG,Jan 18 $200 Joining Credit,PROMO,SUPSERVICE,NULL,0,0,150
177854,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,DUNEDIN CENTRAL,DUNEDIN,9016,Direct Debit,1,22/03/2019 0:00,31/12/9999 0:00,Y,4454,PCJDPG,Jan 18 $200 Joining Credit,PROMO,SUPSERVICE,NULL,0,0,150
209775,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,ADSL,1,0,0,1,0,0,0,NULL,LEESTON,LEESTON,7683,Visa,1,9/04/2019 0:00,31/12/9999 0:00,Y,4416,690,2degrees Broadband Unlimited ADSL,ADSL,PLANTYPE,ADSL,85,0,150
231855,20190831,201908,Y,NULL,ACTIVE,NULL,RESIDENTIAL,UFB,0,1,0,1,1,0,0,NULL,PAPATOETOE,AUCKLAND,2025,Direct Debit,1,21/08/2019 0:00,31/12/9999 0:00,Y,5835,APMD, O$10 bonus discount for 12 months,DISCOUNT,SUPSERVICE,NULL,-10,0,150
120373,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,0,1,0,0,0,NULL,BAYVIEW,AUCKLAND,629,Visa,1,10/09/2019 0:00,31/12/9999 0:00,Y,3582,642,Pending Closure,OTHER,PLANTYPE,Residential,0,0,150
180854,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,CLAUDELANDS,HAMILTON,3214,Visa,1,26/09/2018 0:00,31/12/9999 0:00,Y,2141,CON,Services under contract,OTHER,SUPSERVICE,NULL,0,0,150
197415,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,WAINUIOMATA,LOWER,HUTT 5014,Cash,1,20/09/2019 0:00,31/12/9999 0:00,Y,5618,PDK2XD, OAmazon Prime Video - 1 year on us,DISCOUNT,SUPSERVICE,NULL,-8.99,0,150
89173,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,Lismore,ASHBURTON,7775,Visa,1,8/03/2017 0:00,31/12/9999 0:00,Y,1114,2DBD, OPay Monthly Discount,DISCOUNT,SUPSERVICE,NULL,-10,0,150
162134,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,PAKURANGA,AUCKLAND,2010,Cash,1,3/07/2018 0:00,31/12/9999 0:00,Y,5621,APVB,Amazon Prime Video,OTHER,SUPSERVICE,NULL,8.99,0,150
213135,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,ENDERLEY,HAMILTON,3214,Direct Debit,1,31/05/2019 0:00,31/12/9999 0:00,Y,4417,692,2degrees Broadband Unlimited Fibre,UFB,PLANTYPE,UFB 100/20,85,0,150
210375,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,WELCOME BAY,TAURANGA,3112,Visa,1,14/05/2019 0:00,31/12/9999 0:00,Y,4417,692,2degrees Broadband Unlimited Fibre,UFB,PLANTYPE,UFB 100/20,85,0,150
129013,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,PAPATOETOE,AUCKLAND,2025,Visa,1,16/02/2017 0:00,31/12/9999 0:00,Y,5621,APVB,Amazon Prime Video,OTHER,SUPSERVICE,NULL,8.99,0,150
221535,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,RICCARTON,CHRISTCHURCH,8041,Visa,1,28/06/2019 0:00,31/12/9999 0:00,Y,5051,LOAN,2degrees Modem Rental,RENT,SUPSERVICE,NULL,0,0,150
180734,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,0,1,0,0,0,NULL,NEW LYNN,WAITAKERE,600,Direct Debit,1,16/08/2018 0:00,31/12/9999 0:00,Y,5051,LOAN,2degrees Modem Rental,RENT,SUPSERVICE,NULL,0,0,150
184454,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,ADSL,1,0,0,1,0,0,0,NULL,DOYLESTON,SELWYN,7682,Direct Debit,1,18/09/2018 0:00,31/12/9999 0:00,Y,1114,2DBD, OPay Monthly Discount,DISCOUNT,SUPSERVICE,NULL,-10,0,150
145934,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,0,1,0,0,0,NULL,HENDERSON,AUCKLAND,610,Direct Debit,1,6/09/2017 0:00,31/12/9999 0:00,Y,54,573,2degrees Broadband $95 Unlimited VDSL,VDSL,PLANTYPE,VDSL,95,0,150
198135,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,MANUREWA,AUCKLAND,2102,Direct Debit,1,19/02/2019 0:00,31/12/9999 0:00,Y,4417,692,2degrees Broadband Unlimited Fibre,UFB,PLANTYPE,UFB 100/20,85,0,150
191774,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,GLENGARRY,INVERCARGILL,9810,Direct Debit,1,27/11/2018 0:00,31/12/9999 0:00,Y,1114,2DBD, OPay Monthly Discount,DISCOUNT,SUPSERVICE,NULL,-10,0,150
189494,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,ADSL,1,0,0,1,0,0,0,NULL,POROTI,WHANGAREI,179,Direct Debit,1,31/10/2018 0:00,31/12/9999 0:00,Y,5051,LOAN,2degrees Modem Rental,RENT,SUPSERVICE,NULL,0,0,150
185294,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,GREENLANE,AUCKLAND,1051,Direct Debit,1,10/10/2018 0:00,31/12/9999 0:00,Y,2141,CON,Services under contract,OTHER,SUPSERVICE,NULL,0,0,150
190094,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,Te Atatu South,WAITAKERE,610,Direct Debit,1,24/06/2019 0:00,31/12/9999 0:00,Y,4454,PCJDPG,Jan 18 $200 Joining Credit,PROMO,SUPSERVICE,NULL,0,0,150
206295,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,GLEN EDEN,AUCKLAND,602,Direct Debit,1,2/04/2019 0:00,31/12/9999 0:00,Y,5051,LOAN,2degrees Modem Rental,RENT,SUPSERVICE,NULL,0,0,150
197415,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,WAINUIOMATA,LOWER,HUTT 5014,Cash,1,20/09/2019 0:00,31/12/9999 0:00,Y,4454,PCJDPG,Jan 18 $200 Joining Credit,PROMO,SUPSERVICE,NULL,0,0,150
181574,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,TAI TAPU,SELWYN,7672,Visa,1,11/09/2018 0:00,31/12/9999 0:00,Y,4415,693,2degrees Broadband Unlimited Fibre,UFB,PLANTYPE,UFB 200/20,85,0,150
53052,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,DUNEDIN CENTRAL,DUNEDIN,9016,Direct Debit,1,21/08/2019 0:00,31/12/9999 0:00,Y,1092,SID6,Snap Plus Phone Service,VOICE,SUPSERVICE,NULL,0,0,150
169574,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,NEW LYNN,AUCKLAND,600,Visa,1,31/07/2018 0:00,31/12/9999 0:00,Y,1169,HPPUC,2degrees Home Phone Plus,VOICE,SUPSERVICE,NULL,15,0,150
170414,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,0,1,0,0,0,NULL,LINWOOD,CHRISTCHURCH,8062,Visa,1,17/05/2018 0:00,31/12/9999 0:00,Y,4418,691,2degrees Broadband Unlimited VDSL,VDSL,PLANTYPE,VDSL,85,0,100
129013,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,PAPATOETOE,AUCKLAND,2025,Visa,1,16/02/2017 0:00,31/12/9999 0:00,Y,3496,PC001,Unlimited Promotion Sign Up,PROMO,SUPSERVICE,NULL,0,0,150
137174,20190831,201908,Y,ACTIVE,ACTIVE,SME,SME,UFB,1,0,0,1,0,0,0,NULL,WOOLSTON,CHRISTCHURCH,8023,Cash,2,7/07/2017 0:00,31/12/9999 0:00,Y,2141,CON,Services under contract,OTHER,SUPSERVICE,NULL,0,0,200
92653,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,ADSL,1,0,0,1,0,0,0,NULL,HAURAKI,AUCKLAND,622,Visa,1,3/10/2016 0:00,31/12/9999 0:00,Y,28,570,2degrees Broadband 80GB ADSL,ADSL,PLANTYPE,ADSL,75,0,180
194174,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,NEWMARKET,AUCKLAND,1023,Direct Debit,1,12/12/2018 0:00,31/12/9999 0:00,Y,4417,692,2degrees Broadband Unlimited Fibre,UFB,PLANTYPE,UFB 100/20,85,0,170
178454,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,HOWICK,AUCKLAND,2014,Direct Debit,1,16/10/2018 0:00,31/12/9999 0:00,Y,4852,696,2degrees Broadband Unlimited Ultimate Fibre,UFB,PLANTYPE,UFB 900/400,110,0,150
198975,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,0,1,0,0,0,NULL,PAPAITI,WHANGANUI,4584,Cash,1,3/07/2019 0:00,31/12/9999 0:00,Y,5618,PDK2XD, OAmazon Prime Video - 1 year on us,DISCOUNT,SUPSERVICE,NULL,-8.99,0,100
126253,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,0,1,0,0,0,NULL,EDGEWARE,CHRISTCHURCH,8013,Visa,1,19/01/2017 0:00,31/12/9999 0:00,Y,5621,APVB,Amazon Prime Video,OTHER,SUPSERVICE,NULL,8.99,0,150
213735,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,0,1,0,0,0,NULL,DEVONPORT,AUCKLAND,624,Direct Debit,1,9/05/2019 0:00,31/12/9999 0:00,Y,1114,2DBD, OPay Monthly Discount,DISCOUNT,SUPSERVICE,NULL,-10,0,200
163665,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,MOUNT ROSKILL,AUCKLAND,1041,Visa,1,25/05/2019 0:00,31/12/9999 0:00,Y,4417,692,2degrees Broadband Unlimited Fibre,UFB,PLANTYPE,UFB 100/20,85,0,180
216946,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,ROTHESAY BAY,AUCKLAND,630,Visa,1,13/06/2019 0:00,31/12/9999 0:00,Y,1114,2DBD, OPay Monthly Discount,DISCOUNT,SUPSERVICE,NULL,-10,0,170
218386,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,0,1,0,0,0,NULL,MARTINBOROUGH,MARTINBOROUGH,5711,Direct Debit,1,17/06/2019 0:00,31/12/9999 0:00,Y,2141,CON,Services under contract,OTHER,SUPSERVICE,NULL,0,0,150
220066,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,HAMILTON EAST,HAMILTON,3216,Direct Debit,1,24/06/2019 0:00,31/12/9999 0:00,Y,2141,CON,Services under contract,OTHER,SUPSERVICE,NULL,0,0,100
193185,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,AUCKLAND CENTRAL,AUCKLAND,1010,Visa,1,4/12/2018 0:00,31/12/9999 0:00,Y,2141,CON,Services under contract,OTHER,SUPSERVICE,NULL,0,0,150
170265,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,0,1,0,0,0,NULL,BEACH HAVEN,AUCKLAND,626,Visa,1,15/05/2018 0:00,31/12/9999 0:00,Y,2141,CON,Services under contract,OTHER,SUPSERVICE,NULL,0,0,200
201586,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,ADSL,1,0,0,1,0,0,0,NULL,MOUNT ROSKILL,AUCKLAND,1041,Direct Debit,1,6/05/2019 0:00,31/12/9999 0:00,Y,1114,2DBD, OPay Monthly Discount,DISCOUNT,SUPSERVICE,NULL,-10,0,180
943,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,Mr,St Albans,,Christchurch,Mastercard,1,13/06/2017 0:00,31/12/9999 0:00,Y,86,576,2degrees Broadband 80GB Fibre,UFB,PLANTYPE,UFB 100/20,75,0,170
